frame_idx,video_time_ms,easyocr_pred,trocr_pred,same_pred,easyocr_latency_ms,trocr_latency_ms,latency_gap_ms_trocr_minus_easyocr,easyocr_score,trocr_score,easyocr_bbox,trocr_bbox
188,6266.666666666667,03153,8445,false,1383.3094,1555.7642,172.4548,0.2374945267989875,0.8481913208961487,"[479, 551, 544, 598]","[479, 551, 544, 598]"
189,6300.000000000001,24A,845,false,1423.7890,1610.7300,186.9410,0.4577465057373047,0.7292924523353577,"[483, 550, 546, 596]","[483, 550, 546, 596]"
190,6333.333333333334,22A,0345,false,1671.8616,1694.6184,22.7568,0.1409047394990921,0.6847983002662659,"[486, 549, 548, 595]","[486, 549, 548, 595]"
191,6366.666666666667,244E,83153,false,1175.4940,2019.9796,844.4856,0.34709646404561373,0.781412661075592,"[490, 548, 553, 592]","[490, 548, 553, 592]"
192,6400.0,03153,8445,false,1498.9506,1749.8331,250.8825,0.622087931701553,0.7789263725280762,"[492, 546, 556, 590]","[492, 546, 556, 590]"
193,6433.333333333334,244,RM45,false,1377.0551,1797.1708,420.1157,0.22072091698646545,0.76592618227005,"[496, 543, 558, 589]","[496, 543, 558, 589]"
194,6466.666666666667,24AE,845,false,1435.5409,1609.8881,174.3472,0.5507850195070801,0.7504088878631592,"[497, 543, 560, 585]","[497, 543, 560, 585]"
195,6500.0,24AE,03165,false,1317.7757,1665.3605,347.5848,0.3590182061065099,0.6535647511482239,"[500, 541, 562, 584]","[500, 541, 562, 584]"
196,6533.333333333333,03152,83165,false,1147.9635,2121.9321,973.9686,0.7092744558642664,0.7855004072189331,"[507, 539, 566, 582]","[507, 539, 566, 582]"
197,6566.666666666667,0316,8555,false,1535.7264,1355.0229,-180.7035,0.5887215733528137,0.7505446672439575,"[509, 536, 570, 579]","[509, 536, 570, 579]"
198,6600.000000000001,Q3153,83155,false,1480.5374,1845.3989,364.8615,0.2647317952450007,0.7173187136650085,"[511, 535, 571, 577]","[511, 535, 571, 577]"
199,6633.333333333334,244E,845,false,1592.1578,1486.6158,-105.5420,0.30767149497612695,0.7922792434692383,"[514, 533, 574, 574]","[514, 533, 574, 574]"
200,6666.666666666667,244,845,false,1323.4436,1682.7099,359.2663,0.3479851186275482,0.8382993340492249,"[518, 531, 575, 571]","[518, 531, 575, 571]"
201,6700.0,244,845,false,2001.5129,1612.3573,-389.1556,0.24441456753076182,0.8182107210159302,"[522, 528, 578, 569]","[522, 528, 578, 569]"
202,6733.333333333333,24AE,RM,false,1370.0133,1182.5337,-187.4796,0.5346981405059289,0.8114410042762756,"[523, 526, 583, 568]","[523, 526, 583, 568]"
203,6766.666666666667,244,RM45,false,2098.0541,1935.9627,-162.0914,0.5900627982003835,0.7728951573371887,"[526, 526, 584, 567]","[526, 526, 584, 567]"
204,6800.000000000001,244,045,false,1589.0137,1560.0277,-28.9860,0.6887238286547877,0.7657820582389832,"[530, 525, 586, 565]","[530, 525, 586, 565]"
205,6833.333333333334,2446,RM,false,1694.9142,1052.0148,-642.8994,0.18774076755544797,0.779454231262207,"[533, 523, 590, 564]","[533, 523, 590, 564]"
206,6866.666666666667,146,RM,false,1560.3680,1175.4149,-384.9531,0.17720706473251507,0.7757630348205566,"[541, 521, 593, 562]","[541, 521, 593, 562]"
207,6900.0,24745,,false,1960.3686,1221.5840,-738.7846,0.12293906737657803,0.7894441485404968,"[548, 519, 597, 561]","[548, 519, 597, 561]"
208,6933.333333333334,26,09202,false,1191.4738,1385.7187,194.2449,0.8065789341926575,0.8065789341926575,"[223, 668, 312, 719]","[223, 668, 312, 719]"
209,6966.666666666667,26,09202,false,1270.2013,1241.3236,-28.8777,0.6156745553016663,0.6156745553016663,"[230, 665, 325, 717]","[230, 665, 325, 717]"
210,7000.0,25,09202,false,1516.2564,1379.8428,-136.4136,0.45300474762916565,0.45300474762916565,"[242, 661, 335, 716]","[242, 661, 335, 716]"
211,7033.333333333334,26,09202,false,1493.7862,1329.8644,-163.9218,0.4329378447201137,0.4947047829627991,"[250, 659, 343, 712]","[250, 659, 343, 712]"
212,7066.666666666667,25,09202,false,1293.0143,1443.2046,150.1903,0.4526865780353546,0.4526865780353546,"[256, 656, 350, 710]","[256, 656, 350, 710]"
213,7100.000000000001,26,09202,false,1230.7344,1303.0645,72.3301,0.6674903035163879,0.6674903035163879,"[267, 653, 360, 705]","[267, 653, 360, 705]"
214,7133.333333333334,26,09202,false,1041.9504,1437.4808,395.5304,0.6314708590507507,0.6314708590507507,"[273, 651, 363, 701]","[273, 651, 363, 701]"
215,7166.666666666667,,,true,318.8647,144.1704,-174.6943,0.0,0.0,,
216,7200.0,26,09202,false,1143.1118,1195.6107,52.4989,0.8319224715232849,0.8319224715232849,"[288, 642, 379, 694]","[288, 642, 379, 694]"
217,7233.333333333333,26,09202,false,1307.0329,1219.5777,-87.4552,0.8128959536552429,0.8128959536552429,"[297, 639, 383, 692]","[297, 639, 383, 692]"
218,7266.666666666667,26,09202,false,1470.6057,1674.1796,203.5739,0.7578195929527283,0.7578195929527283,"[303, 638, 393, 687]","[303, 638, 393, 687]"
219,7300.000000000001,25,09202,false,1493.6564,1760.4867,266.8303,0.451833100951114,0.8065652251243591,"[309, 634, 395, 684]","[309, 634, 395, 684]"
220,7333.333333333334,26,09202,false,1374.6461,1337.4531,-37.1930,0.3528819978237152,0.3528819978237152,"[316, 629, 410, 679]","[316, 629, 410, 679]"
221,7366.666666666667,25,09202,false,1207.7472,1456.5875,248.8403,0.7956247925758362,0.7956247925758362,"[322, 625, 411, 677]","[322, 625, 411, 677]"
222,7400.0,26,09202,false,1504.2421,2047.2816,543.0395,0.6753998117016546,0.7857711911201477,"[328, 623, 413, 674]","[328, 623, 413, 674]"
223,7433.333333333334,26,09202,false,939.2088,1899.9360,960.7272,0.43520528078079224,0.43520528078079224,"[335, 622, 423, 670]","[335, 622, 423, 670]"
224,7466.666666666667,,,true,355.1735,82.2883,-272.8852,0.0,0.0,,
225,7500.0,26,09202,false,1017.5902,1688.1033,670.5131,0.5234215459661101,0.7156316637992859,"[349, 611, 436, 661]","[349, 611, 436, 661]"
226,7533.333333333334,25,09202,false,1496.4413,1886.3286,389.8873,0.38240409740468967,0.7088114619255066,"[353, 608, 439, 656]","[353, 608, 439, 656]"
227,7566.666666666667,26,09202,false,1444.1846,1240.1675,-204.0171,0.45367839799645826,0.7992900013923645,"[359, 604, 440, 651]","[359, 604, 440, 651]"
228,7600.000000000001,26,09202,false,1184.4250,1757.0615,572.6365,0.4594627320766449,0.4594627320766449,"[365, 600, 450, 647]","[365, 600, 450, 647]"
229,7633.333333333334,26,09202,false,1294.6270,1367.0720,72.4450,0.6086392998695374,0.6086392998695374,"[372, 594, 456, 640]","[372, 594, 456, 640]"
230,7666.666666666667,26,09202,false,1556.2941,1297.3501,-258.9440,0.7423228025436401,0.7423228025436401,"[376, 590, 456, 637]","[376, 590, 456, 637]"
231,7700.0,26,09202,false,1166.7264,1256.2120,89.4856,0.6275542378425598,0.6275542378425598,"[378, 589, 456, 634]","[378, 589, 456, 634]"
232,7733.333333333333,26,09202,false,1433.5983,1343.2377,-90.3606,0.6189507246017456,0.6189507246017456,"[385, 583, 470, 629]","[385, 583, 470, 629]"
233,7766.666666666667,26,09202,false,1220.6195,1671.8985,451.2790,0.6413593292236328,0.6413593292236328,"[390, 580, 470, 625]","[390, 580, 470, 625]"
234,7800.000000000001,26,09202,false,1245.7898,1893.8139,648.0241,0.7795273661613464,0.7795273661613464,"[395, 574, 473, 620]","[395, 574, 473, 620]"
235,7833.333333333334,26,09202,false,969.2025,1922.8291,953.6266,0.32351067662239075,0.32351067662239075,"[400, 571, 483, 616]","[400, 571, 483, 616]"
236,7866.666666666667,26,09202,false,1046.1412,1302.2079,256.0667,0.3139966130256653,0.3139966130256653,"[404, 567, 491, 612]","[404, 567, 491, 612]"
237,7900.0,26,09202,false,1211.7480,1348.0872,136.3392,0.45909440517425537,0.45909440517425537,"[408, 565, 487, 609]","[408, 565, 487, 609]"
238,7933.333333333334,26,09202,false,1290.3826,1799.9126,509.5300,0.5031219124794006,0.5031219124794006,"[412, 560, 490, 605]","[412, 560, 490, 605]"
239,7966.666666666667,26,09202,false,1013.2166,1572.3564,559.1398,0.486770361661911,0.486770361661911,"[418, 559, 493, 602]","[418, 559, 493, 602]"
240,8000.0,26,09202,false,1197.1915,1227.1620,29.9705,0.31997498869895935,0.31997498869895935,"[420, 557, 498, 600]","[420, 557, 498, 600]"
241,8033.333333333333,26,09202,false,1135.1971,1562.2916,427.0945,0.3446263074874878,0.3446263074874878,"[422, 555, 501, 597]","[422, 555, 501, 597]"
242,8066.666666666666,26,09202,false,1114.5695,1776.1531,661.5836,0.3752188980579376,0.3752188980579376,"[420, 550, 502, 596]","[420, 550, 502, 596]"
243,8100.0,26,09202,false,1046.1773,1695.6531,649.4758,0.4195842146873474,0.4195842146873474,"[425, 550, 504, 595]","[425, 550, 504, 595]"
244,8133.333333333333,,,true,100.1495,106.3362,6.1867,0.0,0.0,,
245,8166.666666666668,26,09202,false,1151.3626,1771.8852,620.5226,0.4887780249118805,0.4887780249118805,"[432, 549, 506, 591]","[432, 549, 506, 591]"
246,8200.000000000002,26,09202,false,1344.3471,1903.1795,558.8324,0.5798569321632385,0.5798569321632385,"[432, 548, 508, 591]","[432, 548, 508, 591]"
247,8233.333333333334,26,09202,false,1336.4589,1683.1296,346.6707,0.487542062997818,0.487542062997818,"[435, 548, 509, 590]","[435, 548, 509, 590]"
248,8266.666666666668,,,true,147.6395,192.2277,44.5882,0.0,0.0,,
249,8300.0,,,true,152.5926,84.6662,-67.9264,0.0,0.0,,
250,8333.333333333334,,,true,175.4099,70.3814,-105.0285,0.0,0.0,,
251,8366.666666666668,,,true,225.0402,78.9547,-146.0855,0.0,0.0,,
252,8400.0,,,true,105.8865,67.9256,-37.9609,0.0,0.0,,
253,8433.333333333334,25,09202,false,1634.1020,1695.8856,61.7836,0.3621501922607422,0.3621501922607422,"[439, 548, 517, 590]","[439, 548, 517, 590]"
254,8466.666666666666,25,09202,false,1179.6777,1934.5488,754.8711,0.5949751734733582,0.5949751734733582,"[440, 549, 516, 590]","[440, 549, 516, 590]"
255,8500.0,25,09200,false,1241.5755,1882.1647,640.5892,0.5340069532394409,0.5340069532394409,"[440, 549, 516, 592]","[440, 549, 516, 592]"
256,8533.333333333334,25,09202,false,1209.9425,1772.2968,562.3543,0.5508951544761658,0.5508951544761658,"[440, 549, 516, 593]","[440, 549, 516, 593]"
257,8566.666666666666,25,09202,false,1109.3177,1920.1172,810.7995,0.43929505348205566,0.43929505348205566,"[440, 550, 516, 594]","[440, 550, 516, 594]"
258,8600.0,25,09202,false,1059.4192,1859.2566,799.8374,0.5041024684906006,0.5041024684906006,"[440, 550, 516, 595]","[440, 550, 516, 595]"
259,8633.333333333332,25,09202,false,1315.9979,1855.1892,539.1913,0.5011614561080933,0.5011614561080933,"[442, 550, 518, 596]","[442, 550, 518, 596]"
260,8666.666666666668,25,09202,false,1208.8751,1719.5090,510.6339,0.4837113916873932,0.4837113916873932,"[443, 551, 517, 596]","[443, 551, 517, 596]"
261,8700.000000000002,25,09202,false,1261.7243,1881.8098,620.0855,0.4771428406238556,0.4771428406238556,"[444, 552, 520, 596]","[444, 552, 520, 596]"
262,8733.333333333334,26,09202,false,1279.2661,2022.6265,743.3604,0.2838161587715149,0.2838161587715149,"[442, 553, 519, 597]","[442, 553, 519, 597]"
263,8766.666666666668,25,09202,false,1111.6375,2070.5482,958.9107,0.3764118552207947,0.3764118552207947,"[443, 553, 520, 598]","[443, 553, 520, 598]"
264,8800.0,,,true,222.7793,86.1497,-136.6296,0.0,0.0,,
265,8833.333333333334,,,true,213.3876,71.3628,-142.0248,0.0,0.0,,
266,8866.666666666668,25,09202,false,1391.2048,1815.0518,423.8470,0.47788283228874207,0.47788283228874207,"[447, 557, 520, 599]","[447, 557, 520, 599]"
267,8900.0,25,09202,false,1091.3004,1836.0557,744.7553,0.2912638485431671,0.2912638485431671,"[449, 556, 522, 600]","[449, 556, 522, 600]"
268,8933.333333333334,,,true,182.6287,83.7702,-98.8585,0.0,0.0,,
269,8966.666666666666,,,true,160.7167,100.7747,-59.9420,0.0,0.0,,
270,9000.0,26,09202,false,1529.7956,2016.3855,486.5899,0.28128254413604736,0.28128254413604736,"[452, 552, 529, 599]","[452, 552, 529, 599]"
271,9033.333333333334,26,09202,false,1383.5345,1773.5895,390.0550,0.3699081540107727,0.3699081540107727,"[452, 553, 530, 599]","[452, 553, 530, 599]"
272,9066.666666666666,U,09202,false,1553.4540,1866.7784,313.3244,0.43024054169654846,0.43024054169654846,"[454, 551, 531, 597]","[454, 551, 531, 597]"
273,9100.0,25,09202,false,1089.8542,1657.8866,568.0324,0.45345622301101685,0.45345622301101685,"[456, 550, 533, 596]","[456, 550, 533, 596]"
274,9133.333333333334,25,09202,false,882.9858,1700.2798,817.2940,0.5744119882583618,0.5744119882583618,"[457, 550, 532, 596]","[457, 550, 532, 596]"
275,9166.666666666668,092,09202,false,1640.2953,1656.8071,16.5118,0.5519689917564392,0.5519689917564392,"[459, 550, 532, 595]","[459, 550, 532, 595]"
276,9200.000000000002,26,09202,false,999.0968,1605.8393,606.7425,0.6468038558959961,0.6468038558959961,"[460, 550, 533, 595]","[460, 550, 533, 595]"
277,9233.333333333334,25,09202,false,1273.0810,1634.7388,361.6578,0.6150535345077515,0.6150535345077515,"[463, 549, 535, 594]","[463, 549, 535, 594]"
278,9266.666666666668,25,09202,false,1225.5634,2390.0310,1164.4676,0.6435790657997131,0.6435790657997131,"[462, 549, 536, 592]","[462, 549, 536, 592]"
279,9300.0,25,09202,false,853.9881,1783.7590,929.7709,0.43607303500175476,0.43607303500175476,"[464, 548, 539, 591]","[464, 548, 539, 591]"
280,9333.333333333334,26,09202,false,1256.5924,1883.2966,626.7042,0.34915104508399963,0.34915104508399963,"[465, 548, 539, 591]","[465, 548, 539, 591]"
281,9366.666666666668,26,09202,false,1534.6958,1845.0768,310.3810,0.33650901913642883,0.33650901913642883,"[467, 545, 541, 589]","[467, 545, 541, 589]"
282,9400.0,25,09202,false,1336.8107,1911.5823,574.7716,0.40363746881484985,0.40363746881484985,"[472, 543, 545, 589]","[472, 543, 545, 589]"
283,9433.333333333334,25,09202,false,1538.8887,1826.3866,287.4979,0.3848133981227875,0.3848133981227875,"[471, 542, 546, 588]","[471, 542, 546, 588]"
284,9466.666666666666,26,09202,false,1235.2784,1664.1902,428.9118,0.46481090784072876,0.46481090784072876,"[470, 542, 546, 587]","[470, 542, 546, 587]"
285,9500.0,26,09202,false,1248.0955,2212.0600,963.9645,0.5377764105796814,0.5377764105796814,"[472, 543, 548, 586]","[472, 543, 548, 586]"
286,9533.333333333334,26,09202,false,1649.5647,2095.2445,445.6798,0.4869215623966776,0.7737458944320679,"[473, 542, 548, 586]","[473, 542, 548, 586]"
287,9566.666666666666,25,09202,false,1422.5517,1781.4723,358.9206,0.614516454417406,0.7823209762573242,"[472, 542, 548, 586]","[472, 542, 548, 586]"
288,9600.0,25,09202,false,888.2091,1926.5890,1038.3799,0.776107668876648,0.776107668876648,"[472, 542, 549, 586]","[472, 542, 549, 586]"
289,9633.333333333334,25,09202,false,1476.5827,1834.7982,358.2155,0.7882049679756165,0.7882049679756165,"[472, 541, 550, 586]","[472, 541, 550, 586]"
290,9666.666666666668,25,09202,false,1455.4202,1733.5740,278.1538,0.808357298374176,0.808357298374176,"[472, 541, 550, 585]","[472, 541, 550, 585]"
291,9700.000000000002,25,09202,false,1306.7778,2553.8437,1247.0659,0.810662031173706,0.810662031173706,"[472, 541, 549, 585]","[472, 541, 549, 585]"
292,9733.333333333334,25,09202,false,1214.7461,1798.0370,583.2909,0.8294214606285095,0.8294214606285095,"[472, 542, 548, 586]","[472, 542, 548, 586]"
293,9766.666666666668,25,09202,false,1160.5963,1730.9257,570.3294,0.8104397058486938,0.8104397058486938,"[473, 543, 548, 587]","[473, 543, 548, 587]"
294,9800.0,25,09202,false,1310.2841,1885.2578,574.9737,0.7504631876945496,0.7504631876945496,"[473, 544, 548, 588]","[473, 544, 548, 588]"
295,9833.333333333334,25,09202,false,1224.8956,1637.7277,412.8321,0.7180250287055969,0.7180250287055969,"[472, 547, 545, 590]","[472, 547, 545, 590]"
296,9866.666666666668,25,09202,false,1070.1339,1601.0997,530.9658,0.7402304410934448,0.7402304410934448,"[473, 549, 545, 591]","[473, 549, 545, 591]"
297,9900.0,25,09202,false,1134.2862,1958.5992,824.3130,0.7686275839805603,0.7686275839805603,"[473, 549, 545, 592]","[473, 549, 545, 592]"
298,9933.333333333334,25,09202,false,849.2616,1662.0154,812.7538,0.7803487181663513,0.7803487181663513,"[473, 549, 546, 593]","[473, 549, 546, 593]"
299,9966.666666666666,26,09202,false,1621.1116,1891.2771,270.1655,0.4317856403555385,0.7896348237991333,"[473, 549, 546, 594]","[473, 549, 546, 594]"
300,10000.0,26,09202,false,1288.2787,1334.6752,46.3965,0.7720120549201965,0.7720120549201965,"[473, 549, 547, 594]","[473, 549, 547, 594]"
301,10033.333333333334,26,09202,false,1119.4129,2121.3740,1001.9611,0.751197099685669,0.751197099685669,"[473, 550, 547, 594]","[473, 550, 547, 594]"
302,10066.666666666666,26,09202,false,1251.3074,1629.8631,378.5557,0.7615531086921692,0.7615531086921692,"[474, 550, 548, 594]","[474, 550, 548, 594]"
303,10100.0,26,09202,false,1597.0933,1358.0480,-239.0453,0.6789355278015137,0.6789355278015137,"[474, 550, 548, 595]","[474, 550, 548, 595]"
304,10133.333333333334,26,09202,false,750.2878,1355.4883,605.2005,0.6945273280143738,0.6945273280143738,"[474, 550, 548, 596]","[474, 550, 548, 596]"
305,10166.666666666668,26,09202,false,1617.9079,1431.6544,-186.2535,0.7941678762435913,0.7941678762435913,"[478, 550, 550, 595]","[478, 550, 550, 595]"
306,10200.000000000002,26,09202,false,1511.6718,1770.9227,259.2509,0.7868877053260803,0.7868877053260803,"[480, 550, 550, 595]","[480, 550, 550, 595]"
307,10233.333333333334,26,09202,false,1398.8806,1712.7331,313.8525,0.7598412036895752,0.7598412036895752,"[479, 551, 551, 595]","[479, 551, 551, 595]"
308,10266.666666666668,26,09202,false,1629.1721,1806.4737,177.3016,0.7545924186706543,0.7545924186706543,"[479, 551, 551, 595]","[479, 551, 551, 595]"
309,10300.0,26,09202,false,1531.4999,1333.7547,-197.7452,0.6147243976593018,0.6147243976593018,"[478, 552, 551, 597]","[478, 552, 551, 597]"
310,10333.333333333334,26,09202,false,1571.2233,1596.3912,25.1679,0.41829171776771545,0.41829171776771545,"[478, 552, 552, 597]","[478, 552, 552, 597]"
311,10366.666666666668,26,09202,false,1681.8921,1517.3009,-164.5912,0.2889641523361206,0.2889641523361206,"[478, 554, 550, 598]","[478, 554, 550, 598]"
312,10400.0,26,09202,false,1394.5017,1281.2832,-113.2185,0.3019556403160095,0.3019556403160095,"[478, 554, 551, 598]","[478, 554, 551, 598]"
313,10433.333333333334,26,09202,false,1473.3911,1794.9285,321.5374,0.354221910238266,0.354221910238266,"[478, 553, 550, 599]","[478, 553, 550, 599]"
314,10466.666666666666,26,09202,false,1283.4427,1658.9340,375.4913,0.3047524392604828,0.3047524392604828,"[478, 553, 551, 598]","[478, 553, 551, 598]"
315,10500.0,26,09202,false,1411.8351,1858.8820,447.0469,0.28328344225883484,0.28328344225883484,"[478, 554, 550, 599]","[478, 554, 550, 599]"
316,10533.333333333334,26,09202,false,1268.9454,2078.9031,809.9577,0.3746912181377411,0.3746912181377411,"[478, 554, 550, 599]","[478, 554, 550, 599]"
317,10566.666666666666,26,09202,false,1891.2292,1969.6924,78.4632,0.37158194184303284,0.37158194184303284,"[478, 554, 550, 599]","[478, 554, 550, 599]"
318,10600.0,25,09202,false,1125.9401,1875.5549,749.6148,0.31571298837661743,0.31571298837661743,"[479, 553, 551, 599]","[479, 553, 551, 599]"
319,10633.333333333334,,,true,336.9036,92.9058,-243.9978,0.0,0.0,,
320,10666.666666666668,,,true,367.9354,94.7035,-273.2319,0.0,0.0,,
321,10700.000000000002,,,true,217.8274,91.5297,-126.2977,0.0,0.0,,
322,10733.333333333334,,,true,214.3860,183.9636,-30.4224,0.0,0.0,,
323,10766.666666666668,,,true,223.8546,74.8276,-149.0270,0.0,0.0,,
324,10800.0,,,true,215.1312,90.6405,-124.4907,0.0,0.0,,
325,10833.333333333334,,,true,184.3919,106.6052,-77.7867,0.0,0.0,,
326,10866.666666666668,,,true,181.3063,186.7562,5.4499,0.0,0.0,,
327,10900.0,,,true,470.9019,73.3992,-397.5027,0.0,0.0,,
328,10933.333333333334,26,09202,false,1240.7192,2005.3126,764.5934,0.3722628951072693,0.3722628951072693,"[485, 550, 561, 597]","[485, 550, 561, 597]"
329,10966.666666666666,26,09202,false,1246.8398,2268.0884,1021.2486,0.5209990739822388,0.5209990739822388,"[485, 550, 561, 598]","[485, 550, 561, 598]"
330,11000.0,26,09202,false,1184.1315,1409.9291,225.7976,0.7036787867546082,0.7036787867546082,"[486, 550, 563, 596]","[486, 550, 563, 596]"
331,11033.333333333334,09204,09202,false,1275.7671,1263.1824,-12.5847,0.681742250919342,0.681742250919342,"[488, 550, 563, 596]","[488, 550, 563, 596]"
332,11066.666666666666,26,09202,false,1280.3011,1595.7241,315.4230,0.4213997721672058,0.4213997721672058,"[488, 550, 563, 597]","[488, 550, 563, 597]"
333,11100.0,26,09202,false,1235.0769,1633.9842,398.9073,0.48581957817077637,0.48581957817077637,"[490, 551, 563, 597]","[490, 551, 563, 597]"
334,11133.333333333334,26,09202,false,1172.8907,1639.6664,466.7757,0.5887268781661987,0.5887268781661987,"[492, 550, 564, 597]","[492, 550, 564, 597]"
335,11166.666666666668,26,09202,false,1259.9947,1569.1920,309.1973,0.6446476578712463,0.6446476578712463,"[494, 551, 566, 597]","[494, 551, 566, 597]"
336,11200.000000000002,26,09202,false,895.6443,1360.7757,465.1314,0.46991896629333496,0.46991896629333496,"[494, 550, 568, 596]","[494, 550, 568, 596]"
337,11233.333333333334,26,09202,false,1198.6761,1520.9521,322.2760,0.2657311260700226,0.2657311260700226,"[495, 550, 569, 597]","[495, 550, 569, 597]"
338,11266.666666666668,,,true,94.9550,90.3533,-4.6017,0.0,0.0,,
339,11300.0,,,true,486.4419,77.8133,-408.6286,0.0,0.0,,
340,11333.333333333334,,,true,210.0687,90.5519,-119.5168,0.0,0.0,,
341,11366.666666666668,,,true,199.8578,97.9720,-101.8858,0.0,0.0,,
342,11400.0,25,09202,false,1096.5599,1348.4998,251.9399,0.39083656668663025,0.39083656668663025,"[501, 549, 578, 592]","[501, 549, 578, 592]"
343,11433.333333333334,26,09202,false,1135.3839,1543.9549,408.5710,0.5845842957496643,0.5845842957496643,"[503, 549, 578, 592]","[503, 549, 578, 592]"
344,11466.666666666666,25,09202,false,1718.1338,1470.7533,-247.3805,0.6293076276779175,0.6293076276779175,"[503, 548, 579, 592]","[503, 548, 579, 592]"
345,11500.0,26,09202,false,1156.3145,1439.3273,283.0128,0.5031256675720215,0.5031256675720215,"[503, 548, 579, 591]","[503, 548, 579, 591]"
346,11533.333333333334,26,09202,false,1182.6516,1465.3692,282.7176,0.582271933555603,0.582271933555603,"[505, 547, 580, 590]","[505, 547, 580, 590]"
347,11566.666666666666,25,09202,false,1242.9206,1334.8759,91.9553,0.5685138750888272,0.6237088441848755,"[506, 547, 580, 589]","[506, 547, 580, 589]"
348,11600.000000000002,25,09202,false,1149.3362,1614.1876,464.8514,0.6856396198272705,0.6856396198272705,"[506, 544, 582, 589]","[506, 544, 582, 589]"
349,11633.333333333334,25,09202,false,1272.9297,1802.5322,529.6025,0.6174396276473999,0.6174396276473999,"[509, 544, 581, 588]","[509, 544, 581, 588]"
350,11666.666666666668,25,09202,false,1240.3757,1787.8299,547.4542,0.5171643495559692,0.5171643495559692,"[509, 545, 581, 588]","[509, 545, 581, 588]"
351,11700.000000000002,25,09202,false,933.6627,1462.5674,528.9047,0.42058131098747253,0.42058131098747253,"[508, 545, 582, 588]","[508, 545, 582, 588]"
352,11733.333333333334,25,09202,false,1400.7275,1337.2625,-63.4650,0.6318902969360352,0.6318902969360352,"[508, 544, 582, 587]","[508, 544, 582, 587]"
353,11766.666666666668,,,true,219.6341,85.0536,-134.5805,0.0,0.0,,
354,11800.0,,,true,162.1353,75.1491,-86.9862,0.0,0.0,,
355,11833.333333333334,,,true,285.8719,100.0917,-185.7802,0.0,0.0,,
356,11866.666666666668,,,true,374.3984,160.8536,-213.5448,0.0,0.0,,
357,11900.0,,,true,210.5596,121.9222,-88.6374,0.0,0.0,,
358,11933.333333333334,,,true,211.2781,83.5861,-127.6920,0.0,0.0,,
359,11966.666666666666,,,true,208.1690,72.8314,-135.3376,0.0,0.0,,
360,12000.0,,,true,204.8833,79.7897,-125.0936,0.0,0.0,,
361,12033.333333333334,,,true,156.9667,98.8660,-58.1007,0.0,0.0,,
362,12066.666666666666,09,09217,false,1023.6032,1781.2072,757.6040,0.2396000350816192,0.2541225850582123,"[516, 541, 592, 584]","[516, 541, 592, 584]"
363,12100.000000000002,98,00202,false,1171.4630,1982.1674,810.7044,0.03018927632762808,0.4012247920036316,"[517, 541, 591, 584]","[517, 541, 591, 584]"
364,12133.333333333334,792,09202,false,1157.9980,1922.2441,764.2461,0.2767700254917145,0.2767700254917145,"[515, 539, 592, 583]","[515, 539, 592, 583]"
365,12166.666666666668,76,09202,false,1547.3543,1760.4033,213.0490,0.48528754711151123,0.48528754711151123,"[515, 539, 593, 583]","[515, 539, 593, 583]"
366,12200.000000000002,36,09202,false,1124.3941,1703.2612,578.8671,0.41484975814819336,0.41484975814819336,"[515, 538, 593, 583]","[515, 538, 593, 583]"
367,12233.333333333334,792,09202,false,1098.3549,1798.3211,699.9662,0.22031502463302582,0.454054594039917,"[515, 538, 593, 583]","[515, 538, 593, 583]"
368,12266.666666666668,492U,09202,false,1053.8491,2373.4030,1319.5539,0.22580602765083313,0.4589848816394806,"[515, 538, 592, 583]","[515, 538, 592, 583]"
369,12300.0,26,09217,false,1267.6796,1486.4859,218.8063,0.46047598123550415,0.46047598123550415,"[515, 538, 593, 583]","[515, 538, 593, 583]"
370,12333.333333333334,26,09202,false,1463.4022,1563.6183,100.2161,0.5003433227539062,0.5003433227539062,"[515, 538, 593, 583]","[515, 538, 593, 583]"
371,12366.666666666668,26,09202,false,1867.1755,1876.5408,9.3653,0.5021867156028748,0.5021867156028748,"[515, 538, 593, 583]","[515, 538, 593, 583]"
372,12400.0,26,09202,false,1261.3932,1962.1357,700.7425,0.34223413467407227,0.34223413467407227,"[515, 539, 592, 583]","[515, 539, 592, 583]"
373,12433.333333333334,26,09202,false,1159.1832,1714.0697,554.8865,0.34707462787628174,0.34707462787628174,"[515, 539, 592, 583]","[515, 539, 592, 583]"
374,12466.666666666666,26,09202,false,1158.2788,1784.5659,626.2871,0.32919591665267944,0.32919591665267944,"[515, 539, 592, 583]","[515, 539, 592, 583]"
375,12500.0,26,09202,false,1093.1807,1546.2109,453.0302,0.35642072558403015,0.35642072558403015,"[514, 539, 592, 583]","[514, 539, 592, 583]"
376,12533.333333333334,26,09202,false,1170.0830,1615.2223,445.1393,0.394711971282959,0.394711971282959,"[514, 539, 590, 583]","[514, 539, 590, 583]"
377,12566.666666666666,26,09202,false,1080.4496,1723.6015,643.1519,0.46898776292800903,0.46898776292800903,"[513, 539, 588, 582]","[513, 539, 588, 582]"
378,12600.000000000002,26,09202,false,1174.7074,1647.9029,473.1955,0.5590261816978455,0.5590261816978455,"[513, 539, 588, 583]","[513, 539, 588, 583]"
379,12633.333333333334,26,09202,false,1691.5063,1868.4820,176.9757,0.6508722305297852,0.6508722305297852,"[513, 537, 590, 581]","[513, 537, 590, 581]"
